"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"111",0.0297156416,49.5855263158,0.2057377049,53.79,1.4559375,5.3316667,-50.7500038147,-47.203125,-53.5000012716,0.021885,51.875,1.4535425,3.495,26.84375,34.03125,30.0729173024,267.968744039,0.1623771042,50,36.3125,410,51.38,1.453055,3.0866667,-41.6562538147,-34.921875,-46.9270846049,60.365,1.488675,250.2566667,-51.6875,-54.5625,-73.71875,2.6286820771,2.8669443365,2.8628917349,-73.1547622681,"Nr5a1_Scnn1a",26.0993637697,20.1671752687,83.572918574,77.5937538147,81.234375
"113",0.0278465493,151.652,0.1074452029,261.2,6.7423466667,6.0533333,-49.4062538147,-51.1250025431,-48.3541704814,0.08578,257.04,6.7388866667,3.6133333,40.03125,49.6666679382,41.2500012716,99.06257689,0.0279425401,130,168.458333333,1190,256.48,6.7384066667,3.1533333,-39.7500038147,-40.5104179382,-42.0416692098,307,6.76842,621.1466667,-57.59375,-56.427087148,-75.7083384196,4.0615370028,4.6145018645,4.034912342,-75.1433410645,"Ctgf-T2A-dgCre",18.6710725472,6.59404425923,89.604171753,89.4375038147,100.791670481
"114",0.0246543952,73.405,0.1733333453,409.86,3.9001133333,6.52,-50.71875,-49.2291692098,-53.6562538147,0.07042,405.74,3.8962866667,3.48,35.34375,43.5937538147,30.6562519073,150.468826294,0.0630087703,110,97.375,830,405.24,3.8958266667,3.06,-43.9062538147,-42.6250012716,-41.71875,447.78,3.9397866667,516.12,-58.4062538147,-56.6250025431,-75.2500076294,4.7614168323,5.4273570258,3.9064435586,-74.7002639771,"Ctgf-T2A-dgCre",18.7585611336,13.6230502009,84.312505722,86.0625,92.8229230245
"115",0.288858289,147.79,0.1621387283,31.765,2.560725,10.045,-49.1875,-47.8125038147,-54.5625,0.01549,26.835,2.55477,3.51,33,42.40625,43.21875,58.2812875509,0.0498790592,190,63.8750038147,0,26.235,2.55418,3.04,-40.34375,-34.59375,-42.5,37.575,2.573095,65.43,-50.875,-51.1562538147,-64.53125,5.2611661773,5.3864399823,5.9495754457,-63.5755844116,"Nr5a1_Scnn1a",17.0602466832,6.76635766967,97.78125,82.1875,90.2187538147
"118",0.0145937569,63.3460714286,0.1823616584,482.145,2.2418583333,5.906,-48.96875,-50.0520846049,-55.9562507629,0.06211,479.03,2.2390783333,3.721,36.0625,38.2604166667,35.8375,210.624992847,0.2835232019,59.9999961853,55.9583320618,660,478.4,2.238485,3.236,-38.5625038147,-38.2083346049,-44.7125,529.615,2.2802933333,124.104,-54.71875,-53.625,-69.18125,3.3291524076,3.2845733018,2.9863353572,-68.5026245117,"Rorb-IRES2-Cre",25.0833391584,15.7862986204,91.7937507629,85.03125,88.3125012716
"119",0.0135167677,56.1635294118,0.2239130435,233.94,1.5205,4.584,-48.5625,-50.2500025431,-55.5375030518,0.04022,230.92,1.5178333333,2.812,44.125,45.2916692098,43.5625030518,217.187687755,0.0523097552,50,37.9583333333,600,230.48,1.5173866667,2.44,-33.6875038147,-35.8437525431,-44.6812515259,258.52,1.5420666667,538.484,-56.46875,-58.1562512716,-69.5125045776,3.8047895317,3.9641114836,4.1729680404,-70.7851715088,"Cux_Slc17",25.8783158023,17.8051488301,99.1000061036,92.6875,95.5416717529
"125",0.0739083083,84.3431818182,0.1222350312,125.775,3.249355,4.991,-44.8125,-43.0312538147,-51.2812515259,0.03987,123.875,3.2474983333,3.265,47.125,46.5937512716,51.8750022888,250.468790531,0.154492259,80,81.1666666667,530,123.395,3.2469816667,2.887,-35.3125,-28.7500019073,-41.4687515259,170.79,3.2808366667,156.302,-50.25,-47.1875038147,-66.8750015259,2.9269439263,2.7354953355,3.0481075254,-66.1167221069,"Nr5a1_Scnn1a",31.2870282241,11.8563229231,103.156253815,91.9375,89.6250050863
"129",0.0027568738,12.5740384615,0.8245761459,9.555,10.05332,4.2125,-60.5,-52.2916666667,-61.1875009537,0.00759,8.66,10.0520533333,3.12625,13.03125,7.8958341281,17.6562514305,103.90625149,0.0919351429,249.999984741,251.291656494,397.5,8.32,10.0516,2.81875,-42.09375,-31.0833333333,-42.3515625,9.59,10.0534933333,534.08875,-60.53125,-52.4791679382,-72.3828163147,1.55732838,1.3748092416,1.6480689355,-72.3729629517,"Nr5a1_Scnn1a",4.88846495921,79.5289439476,78.8437523842,73.53125,60.1875007948
"131",0.0233020465,56.7364705882,0.1868292785,136.78,2.6064616667,5.062,-47.2812538147,-47.8541692098,-52.8125038147,0.029705,134.755,2.604465,3.392,46.03125,46.6875025431,46.9062522888,136.718794704,0.0877228975,70,65.1250012716,540,134.35,2.6040533333,3.055,-37.3750038147,-37.5104204814,-45.2312522888,167.77,2.640065,61.81,-53.7812538147,-52.9166679382,-61.9750015259,3.5390984523,3.5937530175,3.5661698237,-61.491153717,"Rorb-IRES2-Cre",15.9611719901,17.625347323,99.7187561035,93.3125038147,94.5416717529
"132",0.0229875044,43.2695454545,0.27609375,229.415,3.0008616667,5.061,-48.8750038147,-50.3437512716,-51.2125015259,0.03684,227.485,2.9992866667,3.392,20.2812519073,29.3645846049,20.9875007629,180.625006557,0.042949032,50,74.9583333333,670,227.01,2.9988383333,2.978,-35.65625,-37.9166679382,-44.8187507629,329.965,3.0357083333,332.554,-58.0937538147,-54.2916666667,-78.8250061035,2.2973004065,2.5753178393,2.5704095827,-78.7545089722,"Nr5a1_Scnn1a",17.6546386112,23.1109430315,72.2000022888,69.156255722,79.7083358765
"134",1,353.06,0.0828719487,39.38,10.9916266667,5.46,-45.15625,-46.6041692098,-54.6062530518,0.02304,37.42,10.98966,3.52,33.3750038147,31.8958352407,36.8812515259,80.6249976158,0.0433410928,469.999969482,274.708333333,0,36.82,10.9890466667,3.072,-33.3125038147,-32.7604198456,-48.0687522888,39.56,11.0112666667,472.328,-45.4375038147,-50.2812525431,-77.2250015259,2.3885619228,2.0981962343,2.4666138598,-76.6868133545,"Ntsr1-Cre_GN220",10.696395056,2.83237976548,91.4875045777,78.5312538147,78.5000044505
"136",0.0237073068,51.0925,0.3485211407,86.795,4.0842333333,5.126,-55.8125038147,-53.3854192098,-56.0312515259,0.0266,85.13,4.08269,3.595,45.9687538147,47.6458346049,43.2750030518,147.499918938,0.1379958093,90,102.041664123,509.999969482,84.665,4.0822033333,3.175,-47.0937538147,-45.4375025431,-51.4937538147,121.42,4.119565,103.507,-58.0312538147,-56.4791704814,-75.1000045776,2.6555707356,2.6994918978,2.7511430812,-74.173248291,"Ntsr1-Cre_GN220",14.9430428134,19.5723442775,99.3062545777,101.781257629,101.031253815
"137",0.0450018072,90.26,0.1723214377,109.69,5.241465,5.22375,-53.03125,-52.0625012716,-52.9687519073,0.04582,107.78,5.2395366667,3.49125,33.15625,41.9583358765,35.9218759537,123.281359673,0.0316939764,110,130.958333333,840,107.27,5.23906,3.0625,-45.28125,-40.1458333333,-46.2031259537,155.875,5.27017,705.51,-59.09375,-58.1354179382,-84.7109375,3.5244247946,3.7028573619,3.549037004,-85.1570739746,"Nr5a1_Scnn1a",12.7026528309,11.0791048083,88.890627861,86.1875,94.0208371481
"138",0.2092551622,54.24,0.0526760563,65.835,6.486305,5.0025,-46.03125,-46.5104166667,-48.5703144073,0.035925,63.655,6.4838016667,3.3175,37.0625,44.4583346049,41.5078144073,148.43736589,0.0466642976,150,162.125,900,63.22,6.4833633333,2.955,-35.03125,-32.1145846049,-43.828125,79.86,6.4991866667,520.85,-50.09375,-51.7708346049,-77.4843769073,3.6308231029,3.6906813408,4.1758505252,-76.7660217285,"Nr5a1_Scnn1a",16.4843420319,18.4365781711,90.0781288146,83.09375,90.9687512716
"139",1,83.18,0.1568855135,69.545,5.647935,5.055,-47.2500038147,-44.1354192098,-51.0312530518,0.031845,67.715,5.6460833333,3.398,45.875,46.4166666667,49.5187522888,145.624890924,0.0955294892,110,141.166666667,680,67.25,5.6455666667,3.013,-35.1875,-32.3854192098,-45.5750030518,93.325,5.6691283333,532.211,-53.7187538147,-50.8958346049,-70.0812530518,2.4844170064,2.4563515956,3.3719861112,-69.3971939087,"Ntsr1-Cre_GN220",15.7585495358,12.0221207021,100.550005341,93.1250038147,90.5520858765
"143",1,47.555,0.0405063291,60.785,3.4211733333,4.957,-47.6562538147,-46.8854192098,-52.2437522888,0.03439,58.795,3.419255,3.349,29.8437519073,31.1979173024,30.1375015259,234.687611461,0.0607179217,150,85.5,889.999938965,58.335,3.41877,2.934,-32.84375,-31.6145852407,-42.2312522888,78.805,3.44532,600.229,-51.0312538147,-54.9479204814,-77.6437515259,2.2906380048,2.0862672899,2.4388730822,-76.8264770508,"Rbp4-Cre_KL100",23.6110219254,21.0282830407,82.3812538147,77.500005722,78.0833365122
"146",0.0176063191,61.5173333333,0.1975795253,309.58,2.6256333333,6.192,-54.3125,-53.5833346049,-56.6062522888,0.05122,305.76,2.62226,3.54,28.3125,29.1979179382,26.0875011444,191.093742847,0.1313373893,50,65.5,800,305.2,2.6216733333,3.036,-45.4062538147,-44.6250025431,-45.5375030518,366.32,2.6668666667,292.492,-62.5625038147,-60.395837148,-76.1250061035,4.0739823915,3.9542149854,3.4921580779,-76.037902832,"Rorb-IRES2-Cre",29.7536142466,16.2555810828,82.6937534332,82.625,82.7812525431
"147",0.0171561136,53.4020588235,0.2444881979,754.925,2.9627766667,4.93125,-49.0312538147,-49.1458346049,-52.468752861,0.035225,753.02,2.9609733333,3.46375,44.6250038147,48.1250038147,45.2812538147,144.062504172,0.2682667673,80,74.0416641235,610,752.59,2.9605633333,3.10875,-40.28125,-38.9895846049,-45.609377861,807.815,3.01179,80.9775,-56.0625,-52.833337148,-70.6718769073,3.4879629387,3.6635134804,3.4714127284,-68.8367080688,"Rbp4-Cre_KL100",15.339010287,18.7258697891,97.7500066757,93.6562576294,97.2708384196
"151",1,1000,-3.86004028867e-19,22.4,9.400175,4.9825,-48.34375,-47.6562525431,-51.8177115122,0.0136,20.985,9.3987666667,3.3625,34.78125,33.2395852407,36.9166692098,89.5832106471,0.1518599391,290,234.958323161,850,20.53,9.3982416667,2.9491667,-40.53125,-32.1875025431,-49.6197954814,29.805,9.4136416667,415.9641667,-49.1875038147,-53.239587148,-77.4166717529,2.4712835169,1.8575177708,2.7292945654,-76.8494796753,"Ntsr1-Cre_GN220",9.7215596407,1,88.734380722,83.125,80.8958377838
"153",0.034848305,81.592,0.2131469962,143.81,3.8342233333,5.11375,-46.75,-49.3020833333,-52.546875,0.06443,141.44,3.832005,3.38875,35.6875038147,39.2604192098,41,139.375120401,0.063060686,210,95.7499974569,1170,140.98,3.831575,3.01625,-32.0625,-32.0937506358,-46.1718769073,155.58,3.8581583333,419.22,-49.7187538147,-54.1562538147,-79.3359413147,3.1319760188,3.0551942558,3.4545708803,-79.9310379028,"Rorb-IRES2-Cre",22.7528516191,12.2561035396,93.546875,82.4375038147,88.5625025431
"155",0.0268691569,68.485,0.1912698518,128.64,3.3768666667,6.7033333,-48.4687538147,-48.0104179382,-52.3177089691,0.064,124.88,3.37286,3.4866667,38.375,39.552087148,37.1614602407,156.874880195,0.0137283849,110,84.2916666667,530,124.44,3.3724066667,3.1033333,-42.7187538147,-43.4270858765,-48.182293574,139.74,3.40072,764.0533333,-53.0625038147,-54.8541679382,-68.0208346049,6.0965560729,5.6746059384,5.1890989853,-67.0353393555,"Ctgf-T2A-dgCre",17.018974107,14.6017376068,89.4791692098,86.8437538147,87.5625050862
"156",0.0233147925,72.1273076923,0.1782534375,170.66,4.7103016667,4.895,-48.8437538147,-49.1250012716,-51.0468769073,0.060175,168.38,4.7079583333,3.4075,39.9062538147,35.5104166667,43.921875,150.312572718,0.0128363045,110,117.708335877,1030,167.98,4.7075183333,3.0625,-36.28125,-36.1458358765,-50.3281269073,196.17,4.7318733333,890.2275,-57.40625,-56.1354179382,-85.0625038147,3.1330203798,2.7930379895,3.704824362,-82.9683837891,"Rorb-IRES2-Cre",19.9989448684,13.8643744234,94.9687519073,88.7500076294,84.6354179383
"158",1,41.485,0.0551470574,41.3,5.7782083333,5.25125,-48.03125,-50.0833333333,-50.195315361,0.02446,39.355,5.77599,3.47625,37.65625,37.6562512716,43.8828125,124.375075102,0.0180059671,230,144.416666667,910,38.895,5.7755116667,3.09625,-41.6562538147,-32.6770852407,-51.4531259537,707.01,5.7914683333,580.63,-51.59375,-55.2708346049,-82.3359394073,3.500343564,2.6464303537,3.839150346,-81.8460159302,"Nr5a1_Scnn1a",12.6634987684,24.1050982283,94.078127861,85.6875,87.7395846049
"159",0.048978994,74.37875,0.2426356589,152.19,1.89856,5.6541667,-51.6562538147,-49.1875,-55.0677108765,0.047025,150.17,1.896345,3.565,46.5,48.927087148,47.854168574,190.937504172,0.0479762889,50,47.4166666667,520,149.72,1.8958933333,3.155,-43.40625,-42.3020858765,-48.5677096049,193.115,1.944955,497.5833333,-56.0625,-54.5416704814,-72.6093788147,3.8909790034,4.2694360822,4.2082291424,-71.7251586914,"Rorb-IRES2-Cre",26.8500880675,13.4447002672,102.921879451,98.1562538147,98.114587148
"161",0.0481019466,76.1216666667,0.1895565324,208.135,2.4157233333,5.315,-50,-49.4375012716,-51.6875025431,0.050805,205.325,2.4132883333,3.3866667,36.0937538147,42.4687525431,41.1562525431,181.093752384,0.0409501716,110,60.3333333333,920,204.875,2.4128666667,3.0066667,-33.8437538147,-34.8958333333,-48.1562525431,226.99,2.4426983333,475.6966667,-57.34375,-56.6979192098,-83.2916692098,3.1333442973,3.5257134352,3.8528682528,-82.3311004639,"Nr5a1_Scnn1a",16.8366440234,13.1368642305,92.8437550862,86.0937538147,91.9062538147
"166",0.0368844851,65.8692307692,0.2336640212,190.72,2.0337083333,5.08375,-48.8750038147,-47.4166692098,-50.1484394073,0.06385,188.8,2.031765,3.4075,46.3750038147,45.8229204814,43.8125038147,241.40624702,0.0152476402,50,50.7916666667,750,188.385,2.03135,3.03375,-41.09375,-38.4687538147,-47.8593769073,220.675,2.0682466667,765.885,-55.8750038147,-53.7187512716,-79.7421913147,4.027633222,4.0003925983,3.9963921801,-78.1602478027,"Rorb-IRES2-Cre",27.5330781404,15.1815952353,93.960943222,95.2500076294,93.2395896912
"167",0.0386690158,105.96125,0.1659810211,138.95,5.840495,5.399,-47.0000038147,-46.864587148,-51.9875015259,0.07976,135.91,5.8379583333,3.264,34.8125038147,37.1041679382,36.9437538147,137.968748808,0.0681690127,130,145.958323161,1310,135.48,5.8375266667,2.898,-38.03125,-36.739587148,-51.1000022888,179.06,5.8788766667,603.481,-54.9687538147,-55.6250038147,-80.8000030518,4.195805859,3.9715798597,4.4510938323,-79.8806610107,"Rbp4-Cre_KL100",24.2422131145,9.43741226156,88.9312553406,81.8125076294,83.9687550862
"168",0.027384956,71.7215384615,0.1725446498,138.605,3.5021133333,5.7775,-41.5937538147,-43.2291692098,-49.4140644073,0.06211,134.89,3.499095,3.425,35.71875,46.2500012716,49.2343769073,158.125042915,0.03639495,90,87.4583333333,760,134.35,3.4985966667,3.03,-32.46875,-33.3541679382,-41.9609384537,174.47,3.5437683333,305.15375,-47.9375,-49.6354192098,-73.210943222,4.1500095692,4.2223572552,4.0042292671,-72.2956085205,"Nr5a1_Scnn1a",18.713148949,13.9428130162,98.6484413146,77.3125038147,89.4791704814
"172",0.0225671905,58.9066666667,0.2564769382,301.06,2.8735333333,6.156,-57.4375,-55.4270858765,-58.1500030518,0.05304,297.56,2.87036,3.328,49.1562538147,49.9791692098,47.0187515259,180.468738079,0.0440940261,70,71.7916641235,499.999969482,297.14,2.8699533333,2.98,-49.0000038147,-47.9687525431,-52.8437530518,329.92,2.9072066667,532.472,-61.96875,-60.5625025431,-80.1062530518,6.0116548083,6.2967074082,5.1097069864,-79.6418533325,"Ctgf-T2A-dgCre",17.1355170066,16.9760072431,105.168754578,106.593753815,105.406255086
"175",0.0148346836,66.7942857143,0.1880999158,134.76,2.21129,5.08,-51.5000038147,-52.0625038147,-54.0625038147,0.04922,132.44,2.20909,3.4333333,44.7812538147,46.6562538147,45.989587148,188.90632689,0.0176209826,70,55.1875,760,132.04,2.20869,3.08,-39.09375,-37.8593769073,-47.1666704814,151.28,2.2331,397.6666667,-58.0937538147,-59.4375038147,-76.1875050863,3.8918089684,4.1014939556,4.1138618197,-75.0912857056,"Rorb-IRES2-Cre",30.6946340788,14.9713405766,100.052090963,96.2812576294,98.7187576294
"178",0.1947762783,143.756666667,0.0336691218,261.97,4.4991583333,5.369,-46.1250038147,-46.2604192098,-51.5937538147,0.073905,258.58,4.4967083333,3.435,39.46875,42.5104179382,43.1187515259,127.812504768,0.1069689319,150,112.41666921,1040,258.16,4.4963166667,3.089,-38.4375,-37.9791679382,-47.6250015259,305.17,4.5487866667,259.397,-55.7187538147,-54.9583358765,-75.2312561035,3.812401369,3.8152643876,3.781571703,-74.2105255127,"Cux_Slc17",18.9762903346,6.95619913279,94.7125053406,85.5937538147,88.770837148
"179",0.0522637766,124.382142857,0.0959208319,199.805,6.5548383333,5.618,-45.6875,-51.1666704814,-52.4000030518,0.06746,197.015,6.55237,3.623,42.90625,41.8333346049,43.7125015259,96.4062511921,0.1284628212,200,163.791666667,1180,196.545,6.5518683333,3.198,-36.75,-40.0625025431,-48.0125030518,255.02,6.6061416667,131.585,-55.8750038147,-57.0208358765,-77.7000015259,3.5949752774,3.3476937506,3.5305166621,-77.0904159546,"Rorb-IRES2-Cre",15.7911016595,8.03973928274,96.1125045777,88.59375,93.0000050863
"180",0.0207115105,52.4866666667,0.234375,128.72,1.9301266667,5.46,-50.96875,-50.6770833333,-51.53125,0.0413,126.34,1.9276466667,3.46,38.625,38.9895846049,39.4375038147,210.000112653,0.0674153268,50,48.1666666667,650,125.9,1.9271933333,3.04,-41.21875,-39.2812525431,-47.6562538147,149.4,1.9553066667,970.28,-56.9062538147,-56.4687525431,-77.0312576294,4.7304564138,4.3830206539,4.5445647554,-76.3125610352,"Rorb-IRES2-Cre",25.535392817,19.052457767,90.9687538147,89.59375,89.6666679382
"181",0.2610853812,199.75,0.1329749232,212.035,3.24101,5.73125,-52.09375,-49.9687512716,-53.945315361,0.059995,209.02,3.2384716667,3.45875,45,47.2291692098,45.945315361,156.875044107,0.0385764726,110,80.9583307902,870,208.58,3.2380233333,3.055,-44.1875,-41.6250012716,-48.6953163147,873.33,3.293415,662.41875,-61.5,-58.7812525431,-80.8281269073,4.586706002,4.6265673789,4.8540207025,-80.403678894,"Cux_Slc17",19.0657315164,5.00625782228,99.890630722,97.09375,97.1979204814
"182",0.0221943326,61.623,0.1981216488,203.43,2.6176,4.9616667,-32.5625,-39.2708346049,-40.8229179382,0.060645,200.875,2.61566,3.3875,47.0937538147,41.9791666667,42.2864583333,202.812537551,0.0736343935,70,65.375,310,200.435,2.6152033333,3.0091667,-21.25,-27.1250006358,-27.5104173024,240.615,2.644705,559.1466667,-41.84375,-46.5104166667,-70.4583333333,2.8938175018,2.9337051575,2.7353519153,-66.8419036865,"Nr5a1_Scnn1a",22.9783631392,16.2277071873,83.1093762715,79.6562538147,81.2500012716
"184",0.0232530315,86.6536363636,0.1408031088,119.955,3.8737916667,5.76375,-58.46875,-57.3854192098,-61.054690361,0.044805,117.46,3.8711683333,3.52625,34.7500038147,40.1979192098,36.2890663147,171.093553305,0.1004177034,90,96.7499974569,630,116.925,3.870665,3.0775,-45.2812538147,-41.8020846049,-49.1093788147,156.43,3.91345,94.405,-62.21875,-62.1979192098,-77.8515644073,3.4713138041,3.5995495951,3.3934873688,-77.6002655029,"Rbp4-Cre_KL100",17.766057521,11.540196603,97.3437566757,93.2187538147,97.5833384196
"189",1,1000,0.044884492,66.56,4.287645,5.16125,-46.7812538147,-49.0312519073,-52.148440361,0.043565,64.235,4.2851375,3.415,29.1875,28.7031269073,29.7734384537,335.937708616,0.0485723428,110,107.124996185,550,63.645,4.284475,2.9175,-34.15625,-33.015625,-45.023440361,103.645,4.3014325,431.805,-50.8125,-52.0312519073,-66.7500019073,2.3932422179,2.0680353757,2.5471432083,-65.9088363647,"Rbp4-Cre_KL100",23.5713573041,1,81.9218788147,75.9687538147,77.7343788146
"190",0.0690320929,95.628,0.1322485217,194.5,5.7213533333,5.2383333,-43.1875038147,-45.6875012716,-50.1093769073,0.038815,192.11,5.7192083333,3.3891667,45,47.71875,45.4114615122,90.156249702,0.1762121171,160,142.958328247,1170,191.72,5.7188333333,3.0391667,-40.6250038147,-40.8958346049,-48.3177108765,247.68,5.7901166667,77.4441667,-55.5000038147,-53.6979204814,-72.505212148,4.4891410803,4.2980526995,4.0583191134,-71.9120330811,"Rbp4-Cre_KL100",15.4935912138,10.4571882712,95.5208384195,88.1875038147,93.4062512716
"194",0.0320279014,45.110952381,0.2093023361,43.195,5.664665,6.102,-47.5625038147,-48.6250038147,-54.7187522888,0.017515,40.79,5.6624,3.705,20.3125019073,30.3750019073,16.7187507629,151.56288445,0.1120072529,180,141.5,720,40.16,5.66176,3.187,-37.7812538147,-35,-41.4875030518,43.195,5.6893,101.797,-47.5625038147,-51.1875038147,-79.4312530518,2.5249961541,2.2920066512,2.3297884026,-78.5200042725,"Ntsr1-Cre_GN220",12.5977240256,22.1675656846,71.4375030517,67.875005722,79.000005722
"195",0.0629883953,84.175,0.1113235431,130.56,3.84926,5.128,-47.53125,-48.7395858765,-53.6500030518,0.04478,127.72,3.84726,3.336,38.4062538147,40.2708346049,44.9875015259,150.468751788,0.0196336731,130,96.1666666667,680,127.3,3.8468533333,3.016,-33.8437538147,-34.1250038147,-47.2750038147,145.7,3.8739666667,616.216,-54.875,-55.7916704814,-75.5937530518,3.8019869287,3.5790734756,4.2548350493,-75.2881317139,"Cux_Slc17",17.2733130739,11.88001188,98.6375045777,85.9375038147,89.0104204814
"200",0.0774982509,168.123,0.12,259.825,3.15222,7.125,-43.40625,-46.0312512716,-49.3541679382,0.0984,254.59,3.1481466667,3.5883333,21.5625019073,28.3541679382,28.7708346049,118.75037849,0.0723411068,110,78.7083333333,393.333333333,253.94,3.1475366667,3.0883333,-34.59375,-37.2083346049,-40.9270858765,306.94,3.1978,475.545,-51.53125,-54.0520858765,-72.0520858765,4.5132629741,4.3875852558,4.1765617318,-71.7197418213,"Rorb-IRES2-Cre",27.556439425,5.94802614752,78.1250025431,64.9687519073,74.3854192098
"203",0.07898608,93.744,0.190340908,93.8,4.4291933333,5.61,-43,-44.8333346049,-48.648440361,0.04332,91.06,4.4256,3.44,38.21875,37.5520846049,40.882815361,136.250004172,0.0072414633,190,110.625,999.999938965,90.64,4.4251266667,3.03,-31.0625,-30.9791679382,-44.2578134537,106.52,4.4462933333,874.03,-47.9375,-50.1875012716,-68.695318222,4.6862875937,4.0724268855,4.2912475657,-69.0978317261,"Nr5a1_Scnn1a",22.3620219481,10.667349377,89.531255722,81.21875,82.3854192098
"206",0.0458341391,89.794,0.1897849455,139.32,1.0063266667,5.54,-47.3125,-46.5937512716,-49.2343769073,0.02694,136.14,1.0036133333,3.435,34.9062538147,37.6979179382,33.0000009537,356.249958277,0.076568976,29.9999980927,25.0833326976,340,135.62,1.00312,3.03,-34.5000038147,-34.7708333333,-40.0625009537,164.02,1.0338733333,54.68,-54.9687538147,-55.0104192098,-59.8906288147,3.4376338145,3.384262875,3.4130185833,-59.0870780945,"Rbp4-Cre_KL100",39.8619819949,11.1366015547,82.234377861,82.2187538147,84.2916692098
"208",0.02226991,59.8203333333,0.2130719055,116.89,2.8486416667,4.975,-49.2500038147,-50.5416704814,-51.9250030518,0.05286,115.005,2.846825,3.232,36.3125,38.2187512716,37.6125022888,181.718721986,0.0295567587,90,71.1249974569,910.000061035,114.625,2.84646,2.883,-38.9375,-36.9166679382,-46.2562522888,133.48,2.8879183333,592.56,-54.5625,-57.4062525431,-82.0750015259,3.406229534,3.388868911,3.8717045389,-80.5188903809,"Nr5a1_Scnn1a",23.4027815803,16.7167239679,89.5375053406,85.5625038147,88.760421753
"209",0.0539655045,73.9578571429,0.1676254174,69.385,7.49848,5.1891667,-46.9375038147,-45.6979192098,-53.0572942098,0.038035,67.535,7.4965783333,3.3658333,43.6875038147,42.5000012716,47.8177102407,138.258814812,0.1186074466,180,187.374994914,770,67.055,7.4960116667,2.9491667,-32.2500038147,-29.0000019073,-45.0312519073,88.135,7.521385,303.4666667,-48.71875,-47.5312525431,-72.786462148,2.3125413509,2.1037421171,2.7526139564,-72.4948730469,"Ntsr1-Cre_GN220",15.8888819551,13.5212138187,100.875004451,90.6250076294,88.1979204814
"210",0.0141302592,50.4922222222,0.2353686592,119.64,1.5828733333,4.896,-51.9062538147,-51.8645858765,-54.6250015259,0.03494,117.52,1.5808133333,3.352,44.8437538147,45.3645858765,43.9187507629,263.593733311,0.0127053382,50,39.4583333333,489.999969482,117.12,1.5803866667,2.988,-36.21875,-36.2500012716,-45.0062522888,134.94,1.5997133333,782.28,-57.0000038147,-57.0104204814,-78.2437515259,3.7379973518,3.7250987515,4.0198665794,-77.0944213867,"Nr5a1_Scnn1a",26.8565937063,19.8050304778,98.5437522888,96.7500076294,97.229171753
"211",1,88.09,0.1677083346,85.46,6.23717,4.894,-47.6875,-47.2604179382,-49.9187515259,0.067375,83.13,6.235215,3.337,41.46875,46.1041692098,43.5437522888,143.281206489,0.00599158,150,155.833333333,1080,82.78,6.2348566667,3.014,-36.1562538147,-35.5000012716,-48.2937522888,99.565,6.2581533333,437.82,-51.5000038147,-53.239587148,-79.9187515259,3.9835933104,3.9233688707,4.0894512735,-78.8448944092,"Rorb-IRES2-Cre",21.6365184812,11.3520263367,93.4625038147,89.15625,93.364587148
"215",0.1527855517,146.2475,0.2623127319,194.08,3.2212066667,4.465,-45.1875038147,-44.5312525431,-46.5000030518,0.062435,192.065,3.2194416667,3.173,42.125,41.0937512716,43.0500022888,182.031333447,0.0285894461,90,80.4583333333,820,191.685,3.2190616667,2.869,-32.625,-32.8333346049,-46.8187530518,219.075,3.2441016667,781.213,-53.6250038147,-51.9583358765,-75.1250045776,2.9803720653,2.9897993001,3.7423886449,-74.3327331543,"Cux_Slc17",24.556073344,6.83772372177,89.5500053406,87.3125038147,85.6250038147
